Data da Publicação;Id do Relatório;Nº da OS;DescUnidadeExaminada;codOrgaoSiafi;Órgão;TituloResumido;Estado;Município;Ciclo Programa FEF;Título do Relatório;Situação do Relatório;Linha de Atuação
2016/09/16 15:09:50.000000000;4578;208458;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;SP;Santo André;;Relatório de Auditoria Anual de Contas - Exercício 2007 - FUNDACAO UNIVERSIDADE FEDERAL DO ABC;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6964;201407463;SUPERINTEND.ESTADUAL DE RORAIMA-INCRA/SR-25;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;MDA;RR;Boa Vista;;Relatório de Auditoria Anual de Contas - Exercício 2013 - SUPERINTEND.ESTADUAL DE RORAIMA-INCRA/SR-2;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6685;201405777;SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/AP;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;AP;Macapá;;Relatório de Auditoria Anual de Contas - Exercício 2013 - SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/AP;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3036;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Martins/RN;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2990;175442;REDE FERROVIARIA FEDERAL S.A.- RJ EXTINTA;39000;MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;MTPAC;RJ;Rio de Janeiro;;Relatório de Auditoria Anual de Contas - Exercício 2005 - REDE FERROVIARIA FEDERAL S.A.- RJ EXTINTA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;7415;201503378;Secretaria de Recursos Hídricos e Ambiente Urbano - SRHU;44000;MINISTERIO DO MEIO AMBIENTE;MIN. MEIO AMBIENTE;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2014   Secretaria de Recursos Hídricos e Ambiente;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4723;208630;SUPERINTENDÊNCIA DO PATRIMÔNIO DA UNIÃO/RJ;20113;MINISTERIO DO PLANEJAMENTO,ORCAMENTO E GESTAO;MIN.PLAN.ORC.GESTAO;RJ;Rio de Janeiro;;Relatório de Auditoria Anual de Contas - Exercício 2007 - SUPERINTENDÊNCIA DO PATRIMÔNIO DA UNIÃO/RJ;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3274;;;;;;;;;Relatório de Fiscalização em Municípios - Camaçari/BA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;3501;189386;FUNDO GERAL DO CACAU;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2006 - FUNDO GERAL DO CACAU;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6819;201407321;INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;MA;São Luís;;Relatório de Auditoria Anual de Contas - Exercício 2013 - INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;7522;201503454;SUPERINT REG DO TRAB E EMPREGO/AM;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;AM;Manaus;;Relatório de Auditoria Anual de Contas - Exer. 2014 - SUPERINT REG DO TRAB E EMPREGO/AM;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;297;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Davinópolis/MA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;3629;189597;17A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;PI;Teresina;;Relatório de Auditoria Anual de Contas - Exercício 2006 - 17A.SUPERINTEND.DE POLICIA RODOVIARIA FEDE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;7091;201112634;PA SEC GABINETE DO SECRETARIO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PA;Belém;;RDE 00190.009977-2011-63 - Educação - Seduc/PA;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;795;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Arapeí/SP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;1212;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Sentinela do Sul/RS;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;7382;201408002;SENAC-ADMINISTRACAO REGIONAL EM TOCANTINS;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;TO;Palmas;;Relatório de Auditoria Anual de Contas - Exercício 2013   SENAC-ADMINISTRACAO REGIONAL EM TOCANTINS;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;7245;201412708;SUPERINTEND.ESTADUAL DO E.SANTO-INCRA/SR-20;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;MDA;ES;Vila Velha;;RDE 00207.000541-2014-25 - Desenvolvimento Agrário - INCRA-SR-20;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;6273;1250044;PARAIPABA;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;CE;Paraipaba;;RDE 00206.000683-2009-35 - Educação e Saúde - Paraipaba/CE;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;7024;201407064;FUNDACAO NACIONAL DE SAUDE - MT;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;MT;Cuiabá;;Relatório de Auditoria Anual de Contas - Exercício 2013 - FUNDACAO NACIONAL DE SAUDE - MT;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3241;175771;FUNDO DE GAR.P/PROMOC.DA COMPETITIVIDADE±FGPC;28000;MINISTERIO DA INDUSTRIA, COMERCIO EXTERIOR E SERVICOS;MDIC;RJ;Rio de Janeiro;;Relatório de Auditoria Anual de Contas - Exercício 2005 - FUNDO DE GAR.P/PROMOC.DA COMPETITIVIDADE±F;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;266;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Duas Barras/RJ;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;4869;208915;SECRETARIA-EXECUTIVA/MCT;24000;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO;MCT;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2007 - SECRETARIA-EXECUTIVA/MCT;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1076;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Padre Marcos/PI;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;671;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Braço do Norte/SC;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5474;253145;BESC S/A ARRENDAMENTO MERCANTIL-LEASING;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2010 - BESC S/A ARRENDAMENTO MERCANTIL-LEASING;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6403;201203633;SUPERINTENDENCIA REGIONAL NO ESTADO DO MA;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;MA;São Luís;;Relatório de Auditoria Anual de Contas - Exercício 2011 - SUPERINTENDENCIA REGIONAL NO ESTADO DO MA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4611;208496;SECRETARIA EXECUTIVA - M.D.S.C.F;55000;MINISTERIO DO DESENVOLVIMENTO SOCIAL;MDS;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2007 - SECRETARIA EXECUTIVA - M.D.S.C.F;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6004;201306016;FUNDACAO NACIONAL DE SAUDE - AM;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;AM;Manaus;;Relatório de Auditoria Anual de Contas - Exercício 2012 - FUNDACAO NACIONAL DE SAUDE - AM;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2706;;;;;;;;;Relatório de Fiscalização Sorteio de Estados - Rio de Janeiro;Publicado;Fiscalização em Entes Federativos - Estados
2016/09/16 15:09:50.000000000;6834;201405802;SUPERINT REG DO TRAB E EMPREGO/MT;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;MT;Cuiabá;;Relatório de Auditoria Anual de Contas - Exercício 2013 - SUPERINT REG DO TRAB E EMPREGO/MT;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1983;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Estância Velha/RS;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2746;175172;ESCOLA AGROTECNICA FEDERAL DE S.G.CACHOEIRA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;AM;São Gabriel da Cachoeira;;Relatório de Auditoria Anual de Contas - Exercício 2005 - ESCOLA AGROTECNICA FEDERAL DE S.G.CACHOEIR;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;685;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Boquira/BA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;7152;201306160;CASA CURTA-SE;54000;MINISTERIO DO TURISMO;MINIST. DO TURISMO;SE;Aracaju;;Relatório 201306160 - Casa Curta-SE;Publicado;Avaliação dos Resultados da Gestão
2016/09/16 15:09:50.000000000;4688;208582;COORDENACAO-GERAL DE RECURSOS DO FAT/MTE;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2007 - COORDENACAO-GERAL DE RECURSOS DO FAT/MTE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4749;208670;SECRETARIA DE ASSUNTOS INTERNACIONAIS;20113;MINISTERIO DO PLANEJAMENTO,ORCAMENTO E GESTAO;MIN.PLAN.ORC.GESTAO;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2007 - SECRETARIA DE ASSUNTOS INTERNACIONAIS;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5662;201108882;SUPERINTENDENCIA REGIONAL NO ESTADO DE SC;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;SC;Florianópolis;;Relatório de Auditoria Anual de Contas - Exercício 2010 - SUPERINTENDENCIA REGIONAL NO ESTADO DE SC;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3525;189400;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/RN;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;RN;Natal;;Relatório de Auditoria Anual de Contas - Exercício 2006 - SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3244;;;;;;;;;Relatório nº 1 - Aquisição de passagens aéreas;Publicado;Auditoria por Área de Gestão
2016/09/16 15:09:50.000000000;6325;201212436;GABINETE DO PREFEITO VARGEM ALTA;51000;MINISTERIO DO ESPORTE;MINIST. DO ESPORTE;ES;Vargem Alta;;CEF/MTUR - Goiânia - GO;Publicado;Avaliação dos Resultados da Gestão
2016/09/16 15:09:50.000000000;7078;201317633;COORDENACAO-GERAL DE REC. LOGISTICOS-CGRL/MTE;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;DF;Brasília;;Relatório 201317633 - Coordenação-Geral de Recursos Logísticos;Publicado;Avaliação dos Resultados da Gestão
2016/09/16 15:09:50.000000000;766;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Miranda/MS;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2834;175219;ESCOLA AGROTECNICA FEDERAL DE CODO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;MA;Codó;;Relatório de Auditoria Anual de Contas - Exercício 2005 - ESCOLA AGROTECNICA FEDERAL DE CODO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5502;201108611;VALEC ENGENHARIA,CONSTRUCOES E FERROVIAS S/A;39000;MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;MTPAC;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2010 - VALEC ENGENHARIA,CONSTRUCOES E FERROVIAS S;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2394;174624;NUCLEO ESTADUAL DO MS/RO;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;RO;Porto Velho;;Relatório de Auditoria Anual de Contas - Exercício 2005 - NUCLEO ESTADUAL DO MS/RO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4568;208438;CIA. HIDROELETRICA DO SAO FRANCISCO S/A;32000;MINISTERIO DE MINAS E ENERGIA;MME;PE;Recife;;Relatório de Auditoria Anual de Contas - Exercício 2007 - CIA. HIDROELETRICA DO SAO FRANCISCO S/A;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4345;208075;INSTITUTO EVANDRO CHAGAS;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;PA;Ananindeua;;Relatório de Auditoria Anual de Contas - Exercício 2007 - INSTITUTO EVANDRO CHAGAS;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2797;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Itaporanga d'Ajuda/SE;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;644;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Jequitibá/MG;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;6120;201118437;FADURPE;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;PE;Recife;;Secretaria-Executiva/MPA - Fundação Apolônio Salles de Desenv. Educacional-FADURPE - CV 727569;Publicado;Avaliação dos Resultados da Gestão
2016/09/16 15:09:50.000000000;6147;201305844;SUPERINTENDENCIA REGIONAL DA RFB NA 8A RF;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;SP;São Paulo;;Relatório de Auditoria Anual de Contas - Exercício 2012 - SUPERINTENDENCIA REGIONAL DA RFB NA 8A RF;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4758;208689;SECRETARIA DE ASSUNTOS LEGISLATIVOS - SAL;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2007 - SECRETARIA DE ASSUNTOS LEGISLATIVOS - SAL;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5484;201108570;INST.FED.DE EDUC.,CIENC.E TEC.DE BRASILIA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2010 - INST.FED.DE EDUC.,CIENC.E TEC.DE BRASILIA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5146;224898;SECRETARIA DE DEFESA AGROPECUARIA/MAPA;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;DF;Brasília;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - SECRETARIA DE DEFESA AGROPECUARIA/MAPA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6087;201303924;UNIDADE DE COORD. DE PROGRAMAS/SEGES/MP-PNAGE;20113;MINISTERIO DO PLANEJAMENTO,ORCAMENTO E GESTAO;MIN.PLAN.ORC.GESTAO;DF;Brasília;;Relatório de Recursos Externos - BID 1718/OC-BR. PNAGE.;Publicado;Auditorias nos Contratos e Financiamentos Externos e nos Projetos de Cooperação Técnica Internacional
2016/09/16 15:09:50.000000000;4264;190653;SECRETARIA-EXECUTIVA/MEC;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2006 - SECRETARIA-EXECUTIVA/MEC;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5756;201109077;4A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;MG;Belo Horizonte;;Relatório de Auditoria Anual de Contas - Exercício 2010 -  4A.SUPERINTEND.DE POLICIA RODOVIARIA FEDE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;652;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Curral de Cima/PB;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5700;201108936;SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/AC;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;AC;Rio Branco;;Relatório de Auditoria Anual de Contas - Exercício 2010 - SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/AC;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6321;201208067;GOIAS TURISMO - AGENCIA GOIANA DE TURISMO;54000;MINISTERIO DO TURISMO;MINIST. DO TURISMO;GO;Goiânia;;CEF/MTUR - Acreúna - GO;Publicado;Avaliação dos Resultados da Gestão
2016/09/16 15:09:50.000000000;2361;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Itapetim/PE;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;4118;190159;SECRETARIA DE PRODUCAO E AGROENERGIA;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2006 - SECRETARIA DE PRODUCAO E AGROENERGIA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;409;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Ribeirão Cascalheira/MT;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;725;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Normandia/RR;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;4931;224281;;41000;MINISTERIO DAS COMUNICACOES;M.C.;DF;Brasília;000;Relatório de Auditoria Anual de Contas - Exercício 2008 -;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5962;201300076;PREFEITURA DO MUNICIPIO DE LONDRINA;53000;MINISTERIO DA INTEGRACAO NACIONAL;MIN.INTEGR.NACIONAL;PR;Londrina;;RDE 00217.001392/2012-31 Integração Nacional - Londrina/PR;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;458;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Betim/MG;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;3067;175525;INSTITUTO BRASILEIRO DE TURISMO;54000;MINISTERIO DO TURISMO;MINIST. DO TURISMO;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2005 - INSTITUTO BRASILEIRO DE TURISMO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6965;201407941;BOA VISTA ENERGIA S/A;32000;MINISTERIO DE MINAS E ENERGIA;MME;RR;Boa Vista;;Relatório de Auditoria Anual de Contas - Exercício 2013 - BOA VISTA ENERGIA S/A;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3607;189586;5A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;RJ;Rio de Janeiro;;Relatório de Auditoria Anual de Contas - Exercício 2006 -  5A.SUPERINTEND.DE POLICIA RODOVIARIA FEDE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2204;201203614;SUPERINT REG DO TRAB E EMPREGO/MA;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;MA;São Luís;;Relatório de Auditoria Anual de Contas - Exercício 2011 - SUPERINT REG DO TRAB E EMPREGO/MA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5025;224592;Centrais Elétricas Brasileiras S/A;32000;MINISTERIO DE MINAS E ENERGIA;MME;RJ;Rio de Janeiro;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - CENTRAIS ELETRICAS BRASILEIRAS S/A;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3097;175565;SECRETARIA DE ASSUNTOS INTERNACIONAIS;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2005 - SECRETARIA DE ASSUNTOS INTERNACIONAIS;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6146;201305839;SUPERINTENDENCIA REGIONAL DA RFB NA 4A RF;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;PE;Recife;;Relatório de Auditoria Anual de Contas - Exercício 2012 - SUPERINTENDENCIA REGIONAL DA RFB NA 4A RF;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1195;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Ouro Velho/PB;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;106;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Castanhal/PA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;385;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Mazagão/AP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;7015;201407946;Eletrosul Centrais Elétricas S.A.;32000;MINISTERIO DE MINAS E ENERGIA;MME;SC;Florianópolis;;Relatório de Auditoria Anual de Contas - Exercício 2013 - ELETROSUL CENTRAIS ELETRICAS S.A.;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2743;;;;;;;;;Relatório de Fiscalização Sorteio de Estados - Amazonas;Publicado;Fiscalização em Entes Federativos - Estados
2016/09/16 15:09:50.000000000;286;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Santana/AP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;3318;;;;;;;;;Relatório nº 41 - Concessão de Crédito Instalação às Famílias Assentadas;Publicado;Relatório de Avaliação da Execução de Programas de Governo
2016/09/16 15:09:50.000000000;356;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - São José do Rio Claro/MT;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;378;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Mauá/SP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5675;201108900;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;RJ;Rio de Janeiro;;Relatório de Auditoria Anual de Contas - Exercício 2010 - INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-R;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3916;189763;ESCOLA AGROTECNICA FEDERAL DE CODO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;MA;Codó;;Relatório de Auditoria Anual de Contas - Exercício 2006 - ESCOLA AGROTECNICA FEDERAL DE CODO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2574;175068;FINANCIADORA DE ESTUDOS E PROJETOS;24000;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO;MCT;RJ;Rio de Janeiro;;Relatório de Auditoria Anual de Contas - Exercício 2005 - FINANCIADORA DE ESTUDOS E PROJETOS;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5416;245389;SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/RR;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;RR;Boa Vista;;Relatório de Auditoria Anual de Contas - Exercício 2009 - SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/RR;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;28;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Rio dos Cedros/SC;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;6730;201407137;LABORATORIO NACIONAL AGROPECUARIO/MG;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;MG;Pedro Leopoldo;;Relatório de Auditoria Anual de Contas - Exercício 2013 - LABORATORIO NACIONAL AGROPECUARIO/MG;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3967;189832;NUCLEO ESTADUAL DO MS/PI;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;PI;Teresina;;Relatório de Auditoria Anual de Contas - Exercício 2006 - NUCLEO ESTADUAL DO MS/PI;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1647;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Tefé/AM;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5541;201108719;SECRETARIA DE POLITICA NAC. DE TRANSPORTES;39000;MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;MTPAC;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2010 - SECRETARIA DE POLITICA NAC. DE TRANSPORTES;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;716;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Juranda/PR;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2374;174614;NUCLEO ESTADUAL DO MS/PA;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;PA;Belém;;Relatório de Auditoria Anual de Contas - Exercício 2005 - NUCLEO ESTADUAL DO MS/PA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1307;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Raposos/MG;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;3003;175453;SECRETARIA DE RELACOES INTERN.DO AGRONEGOCIO;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2005 - SECRETARIA DE RELACOES INTERN.DO AGRONEGOC;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1675;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Natuba/PB;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;4242;190536;COMPANHIA DOCAS DO PARA;39000;MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;MTPAC;PA;Belém;;Relatório de Auditoria Anual de Contas - Exercício 2006 - COMPANHIA DOCAS DO PARA;Publicado;Auditoria Anual de Contas
