rodada;posicao_ebt;nota;dt_inicio_avaliacao;dt_fim_avaliacao;uf;nome_uf;municipio;cod_ibge;populacao;site_municipal;site_esic;regulamento_pagina_prefeitura;regulamento_pagina_prefeiturap;regulamentou_lai;regulamentou_laip;tipo_regulamentacao_lai;normativo_lai;dt_normativo_lai;regulamentou_criacao_sic;regulamentou_criacao_sicp;previsao_calassificacao;previsao_calassificacaop;previsao_responsabilizacao_servidor;previsao_responsabilizacao_servidorp;regulamentou_instancia_recursal;regulamentou_instancia_recursalp;pontos_regulamentacao;indicacao_orgao;indicacao_orgaop;indicacao_endereco;indicacao_enderecop;indicacao_telefone;indicacao_telefonep;indicacao_horario;indicacao_horariop;alternativa_sic_eletronico;alternativa_sic_eletronicop;envio_documento_cadastro;assinatura_reconhecida;declaracao_responsabilidade;maioridade;outras_exigencias;nao_exige_identificacaop;possibilidade_acompanhamento;possibilidade_acompanhamentop;resposta_no_prazo_pergunta_1;resposta_no_prazo_pergunta_2;resposta_no_prazo_pergunta_3;resposta_no_prazo_pergunta_4;pontos_prazo_perguntas;respondeu_pergunta_1;respondeu_pergunta_2;respondeu_pergunta_3;respondeu_pergunta_4;pontos_resposta_perguntas;pontos_transp_passiva;total_pontos;nota_1
2;481;2.08;07/08/2015;16/10/2015;BA;Bahia;Itapitanga;2916609;10799;http://www.itapitanga.ba.gov.br/;Não Localizado;Sim;100;Sim;150;Decreto;897;06/06/2012;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;NÃO;NÃO;NÃO;NÃO;NÃO;0;Sem e-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;0;750;2.08
2;481;2.08;04/08/2015;20/08/2015;BA;Bahia;Jussari;2918555;6434;http://www.jussari.ba.gov.br/;Não Localizado;Sim;100;Sim;150;Lei;358;07/07/2014;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;NÃO;NÃO;NÃO;NÃO;NÃO;0;Sem e-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;0;750;2.08
2;481;2.08;06/08/2015;19/08/2015;MG;Minas Gerais;Mutum;3144003;27475;http://www.mutum.mg.gov.br/;Não Localizado;Sim;100;Sim;150;Lei;759;28/02/2013;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;NÃO;NÃO;NÃO;NÃO;NÃO;0;Sem e-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;0;750;2.08
2;481;2.08;06/08/2015;18/08/2015;MG;Minas Gerais;Lagoa Dourada;3137403;12874;http://www.lagoadourada.mg.gov.br/;Não Localizado;Sim;100;Sim;150;Lei;1894;06/03/2013;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;NÃO;NÃO;NÃO;NÃO;NÃO;0;Sem e-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;0;750;2.08
2;481;2.08;04/08/2015;18/08/2015;BA;Bahia;Tanquinho;2931103;8532;http://www.tanquinho.ba.gov.br/;Não Localizado;Sim;100;Sim;150;Decreto;103;29/12/2014;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Não Localizado, não funciona, fora do ar ou em manutenção;0;NÃO;NÃO;NÃO;NÃO;NÃO;0;Sem e-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;0;750;2.08
2;488;1.94;31/07/2015;18/08/2015;BA;Bahia;Wagner;2933406;9720;http://www.wagner.ba.io.org.br/;http://www.wagner.ba.io.org.br/sic/requerimento;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;31/07/2015;18/08/2015;MG;Minas Gerais;Alpinópolis;3101904;19513;http://www.alpinopolis.mg.gov.br/principal.asp;http://www.alpinopolis.mg.gov.br/acesso.asp;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;04/08/2015;20/08/2015;MG;Minas Gerais;Coluna;3116803;9195;http://www.coluna.mg.gov.br/;http://www.3gnet.com.br/3gsic/index.php?a=add&catid=60;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;05/08/2015;19/08/2015;MG;Minas Gerais;Nova Era;3144706;18000;http://www.novaera.mg.gov.br/;http://www.novaera.mg.gov.br/Atendimento;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;05/08/2015;19/08/2015;MG;Minas Gerais;Novo Oriente de Minas;3145356;10773;http://www.novoorientedeminas.mg.gov.br/;http://www.3gnet.com.br/3gsic/index.php?a=add&catid=34;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;29/07/2015;17/08/2015;MG;Minas Gerais;São Tomás de Aquino;3165107;7248;http://www.staquino.mg.gov.br/;http://staquino.web476.uni5.net/acesso.asp;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;05/08/2015;19/08/2015;MG;Minas Gerais;Patos de Minas;3148004;147614;http://www.patosdeminas.mg.gov.br/home/;http://patosdeminas.azurewebsites.net/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;29/07/2015;18/08/2015;MG;Minas Gerais;Serranos;3167004;2033;http://www.serranos.mg.gov.br/;http://www.serranos.mg.gov.br/acesso.asp;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;31/07/2015;20/08/2015;BA;Bahia;Paulo Afonso;2924009;118323;http://www.pauloafonso.ba.gov.br/novo/;http://www.pauloafonso.ba.io.org.br/sic_novo/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;28/07/2015;13/10/2015;BA;Bahia;Santa Inês;2927903;11186;http://www.santaines.ba.gov.br/;http://www.santaines.ba.io.org.br/sic/requerimento;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;28/07/2015;17/08/2015;SE;Sergipe;Tomar do Geru;2807501;13196;http://www.tomardogeru.se.gov.br/;http://www.tomardogeru.se.gov.br/sic_novo/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;28/07/2015;20/08/2015;SE;Sergipe;Gararu;2802403;11718;http://www.gararu.se.gov.br/;http://www.gararu.se.gov.br/102/AcessoAInformacao/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;03/08/2015;17/08/2015;SE;Sergipe;Brejo Grande;2800704;8165;http://www.brejogrande.se.io.org.br;http://www.brejogrande.se.io.org.br/sic_novo/solicitacao;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;28/07/2015;20/08/2015;SE;Sergipe;Gracho Cardoso;2802601;5836;http://www.grachocardoso.se.io.org.br/;http://www.grachocardoso.se.io.org.br/sic_novo/solicitacao/index;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;28/07/2015;20/08/2015;SE;Sergipe;Japoatã;2803401;13249;http://www.japoata.se.gov.br/;http://www.japoata.se.gov.br/sic_novo/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;28/07/2015;20/08/2015;SE;Sergipe;Malhada dos Bois;2803807;3632;http://www.malhadadosbois.se.gov.br/;http://www.malhadadosbois.se.gov.br/sic_novo/solicitacao;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;28/07/2015;20/08/2015;SE;Sergipe;Maruim;2804003;17076;http://www.maruim.se.gov.br/;https://io.org.br//se/maruim/sic_novo/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;03/08/2015;21/08/2015;PR;Paraná;Pinhalão;4119202;6417;http://www.pinhalao.com.br/;http://e-gov.betha.com.br/transparencia/01012-002/con_registropedidoinformacao.faces;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;03/08/2015;16/09/2015;PR;Paraná;Pranchita;4120358;5600;http://www.pranchita.pr.gov.br/;http://pranchita.sgpub.com.br/index.php?ent=17;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;31/07/2015;04/10/2015;PR;Paraná;Reserva do Iguaçu;4121752;7757;http://www.reservadoiguacu.pr.gov.br/;https://www.portaldatransparenciamunicipios.pr.gov.br/ptm/consultarSolicitacaoInformacao.do?action=iniciarProcesso;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;31/07/2015;19/08/2015;PR;Paraná;Salgado Filho;4122800;4213;http://www.salgadofilho.pr.gov.br/;http://e-gov.betha.com.br/transparencia/01012-002/con_registropedidoinformacao.faces;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;30/07/2015;15/09/2015;PR;Paraná;Goioerê;4108601;29722;http://www.goioere.pr.gov.br/;http://e-gov.betha.com.br/transparencia/01012-002/con_registropedidoinformacao.faces;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;03/08/2015;20/08/2015;PR;Paraná;Boa Esperança;4103008;4518;http://boaesperanca.pr.gov.br/novo_site/index.php;drimaleal@hotmail.com;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;SIM;100;SIM;100;SIM;100;Sim;200;SIM;NÃO;NÃO;NÃO;NÃO;0;Não;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;03/08/2015;20/08/2015;PR;Paraná;Bela Vista da Caroba;4102752;3887;https://www.belavistadacaroba.pr.gov.br/;https://www.belavistadacaroba.pr.gov.br/transparencia;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;27/07/2015;19/08/2015;SP;São Paulo;Itatinga;3523503;19520;http://www.itatinga.sp.gov.br/portal/home.asp;http://itatinga.ouvidoriapublica.com.br/cad-ocorrencia.php;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;03/08/2015;03/11/2015;RJ;Rio de Janeiro;Belford Roxo;3300456;479386;http://www.belfordroxo.rj.gov.br/;http://prefeiturabelfordroxo.com.br/sistema/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;0;Não;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;04/08/2015;18/08/2015;RJ;Rio de Janeiro;Cambuci;3300902;14849;http://www.prefeituradecambuci.rj.gov.br/;http://www.linkws.com/ticket/login.jsp?userProductID=367352&templateID=3625;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;06/08/2015;17/08/2015;RJ;Rio de Janeiro;Mangaratiba;3302601;40008;http://www.mangaratiba.rj.gov.br/portal/;https://e-gov.betha.com.br/transparencia/01012-002/recursos.faces?mun=WppxBH47Kza1Cw1lEux3UylrmoIL_iuG;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;06/08/2015;17/08/2015;RJ;Rio de Janeiro;Miracema;3303005;26724;http://www.miracema.rj.gov.br/;contato@miracema.rj.gov.br;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;06/08/2015;17/08/2015;RJ;Rio de Janeiro;Nilópolis;3303203;158299;http://www.nilopolis.rj.gov.br/;http://www.nilopolis.rj.gov.br/portal-transparencia/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;05/08/2015;21/08/2015;ES;Espírito Santo;Iconha;3202603;13669;http://www.iconha.es.gov.br/;http://www.iconha.es.gov.br/Materia_especifica/6516/Como-solicitar-ou-acompanhar-os-Pedidos-de-Informacao;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;29/07/2015;18/08/2015;MG;Minas Gerais;Tapira;3168101;4484;http://www.tapira.mg.gov.br/;http://e-gov.betha.com.br/transparencia/01012-002/con_registropedidoinformacao.faces;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
2;488;1.94;04/08/2015;03/11/2015;RJ;Rio de Janeiro;Campos dos Goytacazes;3301009;480648;http://www.campos.rj.gov.br/;sistemas.campos.rj.gov.br/sic/open.php;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;700;700;1.94
